,product,year,country,total_production,quantity,per_production,amount
6278,Vinho de mesa,2031,"Cocos (Keeling), Ilhas",174675756,4003.588704896065,0.00229,4003.588704896065
6279,Vinho de mesa,2031,Comores,174675756,3742.3167433073468,0.00214,3742.3167433073468
6280,Vinho de mesa,2031,"Coreia, Republica Sul",174675756,4444.504703982464,0.00254,4444.504703982464
6281,Vinho de mesa,2031,Coveite (Kuweit),174675756,3982.5128139916706,0.00228,3982.5128139916706
6282,Vinho de mesa,2031,Croácia,174675756,4002.7937829690854,0.00229,4002.7937829690854
6283,Vinho de mesa,2031,"Eslovaca, Republica",174675756,4873.662642579067,0.00279,4873.662642579067
6284,Vinho de mesa,2031,Estônia,174675756,6296.857722844412,0.0036,6296.857722844412
6285,Vinho de mesa,2031,Guine Bissau,174675756,4206.784833268925,0.00241,4206.784833268925
6286,Vinho de mesa,2031,Ilhas Virgens,174675756,4415.7070365589825,0.00253,4415.7070365589825
6287,Vinho de mesa,2031,Macau,174675756,3922.5224838323848,0.00225,3922.5224838323848
6288,Vinho de mesa,2031,Malavi,174675756,3858.0058249954964,0.00221,3858.0058249954964
6289,Vinho de mesa,2031,Martinica,174675756,4137.984756550075,0.00237,4137.984756550075
6290,Vinho de mesa,2031,Omã,174675756,4101.203331962963,0.00235,4101.203331962963
6291,Vinho de mesa,2031,Palau,174675756,4124.818452832689,0.00236,4124.818452832689
6292,Vinho de mesa,2031,Pitcairn,174675756,4290.63299539232,0.00246,4290.63299539232
6293,Vinho de mesa,2031,Suazilândia,174675756,4118.687363278943,0.00236,4118.687363278943
6294,Vinho de mesa,2031,São Cristóvão e Névis,174675756,4267.193724836303,0.00244,4267.193724836303
6295,Vinho de mesa,2031,São Vicente e Granadinas,174675756,4146.224700630475,0.00237,4146.224700630475
6296,Vinho de mesa,2031,Trinidade Tobago,174675756,4742.283008685226,0.00271,4742.283008685226
6297,Vinho de mesa,2031,Tunísia,174675756,3972.338446998976,0.00227,3972.338446998976
6298,Vinho de mesa,2031,Tuvalu,174675756,4056.389603250289,0.00232,4056.389603250289
6299,Vinho de mesa,2031,Outros(1),174675756,28826.42689116089,0.0165,28826.42689116089
6300,Vinho de mesa,2032,Alemanha,225662409,33925.77925996286,0.01503,33925.77925996286
6301,Vinho de mesa,2032,Angola,225662409,45677.78012393121,0.02024,45677.78012393121
6302,Vinho de mesa,2032,Antigua e Barbuda,225662409,33859.04290365451,0.015,33859.04290365451
6303,Vinho de mesa,2032,Antilhas Holandesas,225662409,2138.9056281502853,0.00095,2138.9056281502853
6304,Vinho de mesa,2032,Argentina,225662409,28754.650897060696,0.01274,28754.650897060696
6305,Vinho de mesa,2032,Aruba,225662409,-818.7584432581207,-0.00036,-818.7584432581207
6306,Vinho de mesa,2032,Australia,225662409,33911.118909179255,0.01503,33911.118909179255
6307,Vinho de mesa,2032,Bahamas,225662409,449.96748486254364,0.0002,449.96748486254364
6308,Vinho de mesa,2032,Bangladesh,225662409,-1004.2060408228717,-0.00045,-1004.2060408228717
6309,Vinho de mesa,2032,Barbados,225662409,1209.9968358689657,0.00054,1209.9968358689657
6310,Vinho de mesa,2032,Belgica,225662409,33857.23260990357,0.015,33857.23260990357
6311,Vinho de mesa,2032,Benin,225662409,-1512.3319939493376,-0.00067,-1512.3319939493376
6312,Vinho de mesa,2032,Bermudas,225662409,-1246.1071607481863,-0.00055,-1246.1071607481863
6313,Vinho de mesa,2032,Bulgaria,225662409,33862.56659411403,0.01501,33862.56659411403
6314,Vinho de mesa,2032,Bósnia-Herzegovina,225662409,1892.804763782071,0.00084,1892.804763782071
6315,Vinho de mesa,2032,Cabo Verde,225662409,256.0614042863017,0.00011,256.0614042863017
6316,Vinho de mesa,2032,Camarões,225662409,-1733.3700033432106,-0.00077,-1733.3700033432106
6317,Vinho de mesa,2032,Canada,225662409,33899.43010132483,0.01502,33899.43010132483
6318,Vinho de mesa,2032,Catar,225662409,-1088.3033307774458,-0.00048,-1088.3033307774458
6319,Vinho de mesa,2032,"Cayman, Ilhas",225662409,-1453.9435817954945,-0.00064,-1453.9435817954945
6320,Vinho de mesa,2032,Chile,225662409,1997.7337855149235,0.00089,1997.7337855149235
6321,Vinho de mesa,2032,China,225662409,59077.86539663204,0.02618,59077.86539663204
6322,Vinho de mesa,2032,Chipre,225662409,-270.39189397287555,-0.00012,-270.39189397287555
6323,Vinho de mesa,2032,Cingapura,225662409,648.1471343434823,0.00029,648.1471343434823
6324,Vinho de mesa,2032,Colombia,225662409,33919.86537729219,0.01503,33919.86537729219
6325,Vinho de mesa,2032,"Coreia do Sul, Republica da",225662409,33840.746072387075,0.015,33840.746072387075
6326,Vinho de mesa,2032,Costa Rica,225662409,-747.6488141802256,-0.00033,-747.6488141802256
6327,Vinho de mesa,2032,Cuba,225662409,5331.7494454975385,0.00236,5331.7494454975385
6328,Vinho de mesa,2032,Curaçao,225662409,1630.6070213195926,0.00072,1630.6070213195926
6329,Vinho de mesa,2032,Dinamarca,225662409,7880.243686534697,0.00349,7880.243686534697
6330,Vinho de mesa,2032,Djibuti,225662409,33894.820287371316,0.01502,33894.820287371316
6331,Vinho de mesa,2032,Dominica,225662409,1649.0568028867565,0.00073,1649.0568028867565
6332,Vinho de mesa,2032,El Salvador,225662409,-83.37926646813867,-4e-05,-83.37926646813867
6333,Vinho de mesa,2032,Emirados Arabes Unidos,225662409,2134.0944767779147,0.00095,2134.0944767779147
6334,Vinho de mesa,2032,Equador,225662409,309.972570676764,0.00014,309.972570676764
6335,Vinho de mesa,2032,Espanha,225662409,51834.330205928505,0.02297,51834.330205928505
6336,Vinho de mesa,2032,Estados Unidos,225662409,990298.7470591682,0.43884,990298.7470591682
6337,Vinho de mesa,2032,Estonia,225662409,33914.4349598305,0.01503,33914.4349598305
6338,Vinho de mesa,2032,Falkland (Malvinas),225662409,27227.84373463264,0.01207,27227.84373463264
6339,Vinho de mesa,2032,Filipinas,225662409,-321.40195213706465,-0.00014,-321.40195213706465
6340,Vinho de mesa,2032,Filânldia,225662409,33906.180054394776,0.01503,33906.180054394776
6341,Vinho de mesa,2032,França,225662409,5438.413177169845,0.00241,5438.413177169845
6342,Vinho de mesa,2032,Gana,225662409,1682.45740040706,0.00075,1682.45740040706
6343,Vinho de mesa,2032,Gibraltar,225662409,-907.544695065546,-0.0004,-907.544695065546
6344,Vinho de mesa,2032,Granada,225662409,1709.9363157144544,0.00076,1709.9363157144544
6345,Vinho de mesa,2032,Grécia,225662409,-2048.9371993681416,-0.00091,-2048.9371993681416
6346,Vinho de mesa,2032,Guatemala,225662409,-177.69947664186475,-8e-05,-177.69947664186475
6347,Vinho de mesa,2032,Guiana,225662409,205.70166881298064,9e-05,205.70166881298064
6348,Vinho de mesa,2032,Guiné Equatorial,225662409,33872.324000541084,0.01501,33872.324000541084
6349,Vinho de mesa,2032,Guiné-Bissau,225662409,33887.82444893253,0.01502,33887.82444893253
6350,Vinho de mesa,2032,Haiti,225662409,38879.47105626554,0.01723,38879.47105626554
6351,Vinho de mesa,2032,Honduras,225662409,3066.0605627134937,0.00136,3066.0605627134937
6352,Vinho de mesa,2032,Hong Kong,225662409,2334.7543590014975,0.00103,2334.7543590014975
6353,Vinho de mesa,2032,Hungria,225662409,-1068.1287520022015,-0.00047,-1068.1287520022015
6354,Vinho de mesa,2032,Ilha de Man,225662409,-927.9504310867342,-0.00041,-927.9504310867342
6355,Vinho de mesa,2032,Iraque,225662409,-593.917597095875,-0.00026,-593.917597095875
6356,Vinho de mesa,2032,Irlanda,225662409,-197.09629552156548,-9e-05,-197.09629552156548
6357,Vinho de mesa,2032,Islândia,225662409,33870.08130748642,0.01501,33870.08130748642
6358,Vinho de mesa,2032,Itália,225662409,723.5739666589507,0.00032,723.5739666589507
6359,Vinho de mesa,2032,Japão,225662409,417052.1780882906,0.18481,417052.1780882906
6360,Vinho de mesa,2032,Jordânia,225662409,1979.976342591748,0.00088,1979.976342591748
6361,Vinho de mesa,2032,Letônia,225662409,1468.0219778794853,0.00065,1468.0219778794853
6362,Vinho de mesa,2032,Libéria,225662409,-414.5899724046758,-0.00018,-414.5899724046758
6363,Vinho de mesa,2032,Luxemburgo,225662409,554.4305646018183,0.00025,554.4305646018183
6364,Vinho de mesa,2032,Líbano,225662409,-278.7687982670468,-0.00012,-278.7687982670468
6365,Vinho de mesa,2032,Maldivas,225662409,33901.17922578626,0.01502,33901.17922578626
6366,Vinho de mesa,2032,Malta,225662409,-800.3716646854882,-0.00035,-800.3716646854882
6367,Vinho de mesa,2032,Marrocos,225662409,33894.86391440302,0.01502,33894.86391440302
6368,Vinho de mesa,2032,"Marshall, Ilhas",225662409,290.3398704294232,0.00013,290.3398704294232
6369,Vinho de mesa,2032,Montenegro,225662409,-680.5296088473551,-0.0003,-680.5296088473551
6370,Vinho de mesa,2032,México,225662409,3129.075417022046,0.00139,3129.075417022046
6371,Vinho de mesa,2032,Nicarágua,225662409,2157.534441068099,0.00096,2157.534441068099
6372,Vinho de mesa,2032,Nigéria,225662409,1235.5406322944036,0.00055,1235.5406322944036
6373,Vinho de mesa,2032,Noruega,225662409,1243.2051751225517,0.00055,1243.2051751225517
6374,Vinho de mesa,2032,Nova Zelândia,225662409,217.30245781429403,0.0001,217.30245781429403
6375,Vinho de mesa,2032,Panamá,225662409,-353.6827179262473,-0.00016,-353.6827179262473
6376,Vinho de mesa,2032,Países Baixos (Holanda),225662409,33893.82728556515,0.01502,33893.82728556515
6377,Vinho de mesa,2032,Peru,225662409,1573.95591966559,0.0007,1573.95591966559
6378,Vinho de mesa,2032,Polônia,225662409,1529.7122005954006,0.00068,1529.7122005954006
6379,Vinho de mesa,2032,Porto Rico,225662409,9849.206942522273,0.00436,9849.206942522273
6380,Vinho de mesa,2032,Portugal,225662409,12411.84437750811,0.0055,12411.84437750811
6381,Vinho de mesa,2032,Quênia,225662409,504.72398816008354,0.00022,504.72398816008354
6382,Vinho de mesa,2032,Reino Unido,225662409,55536.08828565861,0.02461,55536.08828565861
6383,Vinho de mesa,2032,Republica Dominicana,225662409,33851.76344347454,0.015,33851.76344347454
6384,Vinho de mesa,2032,Republica Tcheca,225662409,33871.47525913721,0.01501,33871.47525913721
6385,Vinho de mesa,2032,Rússia,225662409,1120650.4957434363,0.4966,1120650.4957434363
6386,Vinho de mesa,2032,Serra Leoa,225662409,-161.4037662372284,-7e-05,-161.4037662372284
6387,Vinho de mesa,2032,Singapura,225662409,-1022.8206099556701,-0.00045,-1022.8206099556701
6388,Vinho de mesa,2032,Suriname,225662409,833.9227276965103,0.00037,833.9227276965103
6389,Vinho de mesa,2032,Suécia,225662409,5380.588800115918,0.00238,5380.588800115918
6390,Vinho de mesa,2032,Suíça,225662409,4822.200990836354,0.00214,4822.200990836354
6391,Vinho de mesa,2032,Sérvia,225662409,1680.0884481346002,0.00074,1680.0884481346002
6392,Vinho de mesa,2032,Tailândia,225662409,-667.0060909695167,-0.0003,-667.0060909695167
6393,Vinho de mesa,2032,Taiwan (Formosa),225662409,1933.5089362927974,0.00086,1933.5089362927974
6394,Vinho de mesa,2032,"Tcheca, República",225662409,3890.161133090878,0.00172,3890.161133090878
6395,Vinho de mesa,2032,Togo,225662409,-1016.085464630858,-0.00045,-1016.085464630858
6396,Vinho de mesa,2032,Trinidade e Tobago,225662409,30457.423306098965,0.0135,30457.423306098965
6397,Vinho de mesa,2032,Turquia,225662409,-512.626865559083,-0.00023,-512.626865559083
6398,Vinho de mesa,2032,Uruguai,225662409,35034.11392014919,0.01553,35034.11392014919
6399,Vinho de mesa,2032,Vanuatu,225662409,-1450.0839717655908,-0.00064,-1450.0839717655908
6400,Vinho de mesa,2032,Venezuela,225662409,6631.6013589028735,0.00294,6631.6013589028735
6401,Vinho de mesa,2032,Vietnã,225662409,1830.558643018143,0.00081,1830.558643018143
6402,Vinho de mesa,2032,África do Sul,225662409,-1003.4562159924681,-0.00044,-1003.4562159924681
6403,Vinho de mesa,2032,Índia,225662409,1524.1649449879042,0.00068,1524.1649449879042
6404,Vinho de mesa,2032,"Alemanha, República Democrática da",225662409,33204.99075934959,0.01471,33204.99075934959
6405,Vinho de mesa,2032,Antígua e Barbuda,225662409,-320.52190585638164,-0.00014,-320.52190585638164
6406,Vinho de mesa,2032,Argélia,225662409,-159.0049789052573,-7e-05,-159.0049789052573
6407,Vinho de mesa,2032,Arábia Saudita,225662409,1636.8518498595367,0.00073,1636.8518498595367
6408,Vinho de mesa,2032,Austrália,225662409,8345.15904645987,0.0037,8345.15904645987
6409,Vinho de mesa,2032,Barein,225662409,-1245.2193201405607,-0.00055,-1245.2193201405607
6410,Vinho de mesa,2032,Belize,225662409,25523.338138846288,0.01131,25523.338138846288
6411,Vinho de mesa,2032,Birmânia,225662409,28522.21377510819,0.01264,28522.21377510819
6412,Vinho de mesa,2032,Bolívia,225662409,28147.179359538415,0.01247,28147.179359538415
6413,Vinho de mesa,2032,Brasil,225662409,-141.77592218617792,-6e-05,-141.77592218617792
6414,Vinho de mesa,2032,Bulgária,225662409,169.5758391454874,8e-05,169.5758391454874
6415,Vinho de mesa,2032,Bélgica,225662409,6388.040354721059,0.00283,6388.040354721059
6416,Vinho de mesa,2032,Canadá,225662409,29449.553024169996,0.01305,29449.553024169996
6417,Vinho de mesa,2032,Colômbia,225662409,-264.3795177859429,-0.00012,-264.3795177859429
6418,Vinho de mesa,2032,Congo,225662409,-1450.0298208545719,-0.00064,-1450.0298208545719
6419,Vinho de mesa,2032,Coreia do Sul,225662409,34189.5080304112,0.01515,34189.5080304112
6420,Vinho de mesa,2032,Costa do Marfim,225662409,-444.4974569523183,-0.0002,-444.4974569523183
6421,Vinho de mesa,2032,Coveite,225662409,26973.044463127153,0.01195,26973.044463127153
6422,Vinho de mesa,2032,"Dominica, Ilha de",225662409,27240.616292915074,0.01207,27240.616292915074
6423,Vinho de mesa,2032,Emirados Árabes Unidos,225662409,26965.418269861402,0.01195,26965.418269861402
6424,Vinho de mesa,2032,Finlândia,225662409,7693.539305763188,0.00341,7693.539305763188
6425,Vinho de mesa,2032,Gabão,225662409,79.5351078795502,4e-05,79.5351078795502
6426,Vinho de mesa,2032,Guiana Francesa,225662409,746.5666476197803,0.00033,746.5666476197803
6427,Vinho de mesa,2032,Guine Equatorial,225662409,333.7210937119671,0.00015,333.7210937119671
6428,Vinho de mesa,2032,Guiné Bissau,225662409,26897.84659269909,0.01192,26897.84659269909
6429,Vinho de mesa,2032,India,225662409,26714.498719857176,0.01184,26714.498719857176
6430,Vinho de mesa,2032,Indonésia,225662409,-558.1835216675245,-0.00025,-558.1835216675245
6431,Vinho de mesa,2032,Irã,225662409,-907.0588074350089,-0.0004,-907.0588074350089
6432,Vinho de mesa,2032,Israel,225662409,26257.15949295413,0.01164,26257.15949295413
6433,Vinho de mesa,2032,Iugoslâvia,225662409,25549.265328433044,0.01132,25549.265328433044
6434,Vinho de mesa,2032,Jamaica,225662409,-37.580477789451834,-2e-05,-37.580477789451834
6435,Vinho de mesa,2032,Líbia,225662409,41191.570242409645,0.01825,41191.570242409645
6436,Vinho de mesa,2032,Malásia,225662409,1557.9948513758573,0.00069,1557.9948513758573
6437,Vinho de mesa,2032,Mauritânia,225662409,-1463.879854111845,-0.00065,-1463.879854111845
6438,Vinho de mesa,2032,Moçambique,225662409,-565.1445062897692,-0.00025,-565.1445062897692
6439,Vinho de mesa,2032,Mônaco,225662409,26058.269518846762,0.01155,26058.269518846762
6440,Vinho de mesa,2032,Namíbia,225662409,-1337.0665994136361,-0.00059,-1337.0665994136361
6441,Vinho de mesa,2032,Nova Caledônia,225662409,-380.5160721441207,-0.00017,-380.5160721441207
6442,Vinho de mesa,2032,Paquistão,225662409,27823.091632756077,0.01233,27823.091632756077
6443,Vinho de mesa,2032,Paraguai,225662409,1830361.2041467342,0.81111,1830361.2041467342
6444,Vinho de mesa,2032,Países Baixos,225662409,22828.975333446113,0.01012,22828.975333446113
6445,Vinho de mesa,2032,República Centro Africana,225662409,27280.81415460694,0.01209,27280.81415460694
6446,Vinho de mesa,2032,República Dominicana,225662409,1761.8910464836226,0.00078,1761.8910464836226
6447,Vinho de mesa,2032,República Federativa da Rússia,225662409,25614.882273812895,0.01135,25614.882273812895
6448,Vinho de mesa,2032,Senegal,225662409,-5.754120014797081,-0.0,-5.754120014797081
6449,Vinho de mesa,2032,Sri Lanka,225662409,26801.84745367874,0.01188,26801.84745367874
6450,Vinho de mesa,2032,São Tomé e Príncipe,225662409,392.19384222262306,0.00017,392.19384222262306
6451,Vinho de mesa,2032,Tanzânia,225662409,-474.67934364191024,-0.00021,-474.67934364191024
6452,Vinho de mesa,2032,Toquelau,225662409,-884.9885528899758,-0.00039,-884.9885528899758
6453,Vinho de mesa,2032,Áustria,225662409,-1261.107113746024,-0.00056,-1261.107113746024
6454,Vinho de mesa,2032,Afeganistão,225662409,33995.2799979033,0.01506,33995.2799979033
6455,Vinho de mesa,2032,"Alemanha, República Democrática",225662409,27085.860059187922,0.012,27085.860059187922
6456,Vinho de mesa,2032,Anguilla,225662409,1759.2883115073928,0.00078,1759.2883115073928
6457,Vinho de mesa,2032,Belice,225662409,1607.879738004296,0.00071,1607.879738004296
6458,Vinho de mesa,2032,"Cocos (Keeling), Ilhas",225662409,1790.3877740298049,0.00079,1790.3877740298049
6459,Vinho de mesa,2032,Comores,225662409,1452.852322052553,0.00064,1452.852322052553
6460,Vinho de mesa,2032,"Coreia, Republica Sul",225662409,2360.004123748542,0.00105,2360.004123748542
6461,Vinho de mesa,2032,Coveite (Kuweit),225662409,1763.1599754029885,0.00078,1763.1599754029885
6462,Vinho de mesa,2032,Croácia,225662409,1789.360819847774,0.00079,1789.360819847774
6463,Vinho de mesa,2032,"Eslovaca, Republica",225662409,2914.430315916732,0.00129,2914.430315916732
6464,Vinho de mesa,2032,Estônia,225662409,4753.046261500509,0.00211,4753.046261500509
6465,Vinho de mesa,2032,Guine Bissau,225662409,2052.89545615323,0.00091,2052.89545615323
6466,Vinho de mesa,2032,Ilhas Virgens,225662409,2322.80061508331,0.00103,2322.80061508331
6467,Vinho de mesa,2032,Macau,225662409,1685.6588800400787,0.00075,1685.6588800400787
6468,Vinho de mesa,2032,Malavi,225662409,1602.310251782823,0.00071,1602.310251782823
6469,Vinho de mesa,2032,Martinica,225662409,1964.01310973808,0.00087,1964.01310973808
6470,Vinho de mesa,2032,Omã,225662409,1916.4954400243296,0.00085,1916.4954400243296
6471,Vinho de mesa,2032,Palau,225662409,1947.003652421452,0.00086,1947.003652421452
6472,Vinho de mesa,2032,Pitcairn,225662409,2161.21832065162,0.00096,2161.21832065162
6473,Vinho de mesa,2032,Suazilândia,225662409,1939.0829399460345,0.00086,1939.0829399460345
6474,Vinho de mesa,2032,São Cristóvão e Névis,225662409,2130.9372880562296,0.00094,2130.9372880562296
6475,Vinho de mesa,2032,São Vicente e Granadinas,225662409,1974.6582368816016,0.00088,1974.6582368816016
6476,Vinho de mesa,2032,Trinidade Tobago,225662409,2744.7018695855513,0.00122,2744.7018695855513
6477,Vinho de mesa,2032,Tunísia,225662409,1750.0157805771305,0.00078,1750.0157805771305
6478,Vinho de mesa,2032,Tuvalu,225662409,1858.600891833572,0.00082,1858.600891833572
6479,Vinho de mesa,2032,Outros(1),225662409,33858.84187175368,0.015,33858.84187175368
6480,Vinho de mesa,2033,Alemanha,156172536,27116.296549609542,0.01736,27116.296549609542
6481,Vinho de mesa,2033,Angola,156172536,35249.41799537136,0.02257,35249.41799537136
6482,Vinho de mesa,2033,Antigua e Barbuda,156172536,27070.110806632234,0.01733,27070.110806632234
6483,Vinho de mesa,2033,Antilhas Holandesas,156172536,5117.786966442101,0.00328,5117.786966442101
6484,Vinho de mesa,2033,Argentina,156172536,23537.55149374358,0.01507,23537.55149374358
6485,Vinho de mesa,2033,Aruba,156172536,3070.897984399213,0.00197,3070.897984399213
6486,Vinho de mesa,2033,Australia,156172536,27106.150667748625,0.01736,27106.150667748625
6487,Vinho de mesa,2033,Bahamas,156172536,3948.935875512805,0.00253,3948.935875512805
6488,Vinho de mesa,2033,Bangladesh,156172536,2942.5566191995167,0.00188,2942.5566191995167
6489,Vinho de mesa,2033,Barbados,156172536,4474.923840107542,0.00287,4474.923840107542
6490,Vinho de mesa,2033,Belgica,156172536,27068.85796985752,0.01733,27068.85796985752
6491,Vinho de mesa,2033,Benin,156172536,2590.90160034757,0.00166,2590.90160034757
6492,Vinho de mesa,2033,Bermudas,156172536,2775.145877060888,0.00178,2775.145877060888
6493,Vinho de mesa,2033,Bulgaria,156172536,27072.549421437783,0.01734,27072.549421437783
6494,Vinho de mesa,2033,Bósnia-Herzegovina,156172536,4947.469738757762,0.00317,4947.469738757762
6495,Vinho de mesa,2033,Cabo Verde,156172536,3814.7407096814277,0.00244,3814.7407096814277
6496,Vinho de mesa,2033,Camarões,156172536,2437.9294386134206,0.00156,2437.9294386134206
6497,Vinho de mesa,2033,Canada,156172536,27098.061279836198,0.01735,27098.061279836198
6498,Vinho de mesa,2033,Catar,156172536,2884.3560216950136,0.00185,2884.3560216950136
6499,Vinho de mesa,2033,"Cayman, Ilhas",156172536,2631.31004243849,0.00168,2631.31004243849
6500,Vinho de mesa,2033,Chile,156172536,5020.087200096241,0.00321,5020.087200096241
6501,Vinho de mesa,2033,China,156172536,44523.11718688162,0.02851,44523.11718688162
6502,Vinho de mesa,2033,Chipre,156172536,3450.402018882378,0.00221,3450.402018882378
6503,Vinho de mesa,2033,Cingapura,156172536,4086.0886188622753,0.00262,4086.0886188622753
6504,Vinho de mesa,2033,Colombia,156172536,27112.20377205478,0.01736,27112.20377205478
6505,Vinho de mesa,2033,"Coreia do Sul, Republica da",156172536,27057.448252164075,0.01733,27057.448252164075
6506,Vinho de mesa,2033,Costa Rica,156172536,3120.110306120274,0.002,3120.110306120274
6507,Vinho de mesa,2033,Cuba,156172536,7327.435078590221,0.00469,7327.435078590221
6508,Vinho de mesa,2033,Curaçao,156172536,4766.01246042741,0.00305,4766.01246042741
6509,Vinho de mesa,2033,Dinamarca,156172536,9091.1528834669,0.00582,9091.1528834669
6510,Vinho de mesa,2033,Djibuti,156172536,27094.870999414554,0.01735,27094.870999414554
6511,Vinho de mesa,2033,Dominica,156172536,4778.780866801688,0.00306,4778.780866801688
6512,Vinho de mesa,2033,El Salvador,156172536,3579.826482834389,0.00229,3579.826482834389
6513,Vinho de mesa,2033,Emirados Arabes Unidos,156172536,5114.457348803233,0.00327,5114.457348803233
6514,Vinho de mesa,2033,Equador,156172536,3852.0506172169844,0.00247,3852.0506172169844
6515,Vinho de mesa,2033,Espanha,156172536,39510.13666515297,0.0253,39510.13666515297
6516,Vinho de mesa,2033,Estados Unidos,156172536,688986.3546654796,0.44117,688986.3546654796
6517,Vinho de mesa,2033,Estonia,156172536,27108.44558256529,0.01736,27108.44558256529
6518,Vinho de mesa,2033,Falkland (Malvinas),156172536,22480.90520647131,0.01439,22480.90520647131
6519,Vinho de mesa,2033,Filipinas,156172536,3415.0998603816624,0.00219,3415.0998603816624
6520,Vinho de mesa,2033,Filânldia,156172536,27102.732670506717,0.01735,27102.732670506717
6521,Vinho de mesa,2033,França,156172536,7401.253068636695,0.00474,7401.253068636695
6522,Vinho de mesa,2033,Gana,156172536,4801.896173863919,0.00307,4801.896173863919
6523,Vinho de mesa,2033,Gibraltar,156172536,3009.4523310626173,0.00193,3009.4523310626173
6524,Vinho de mesa,2033,Granada,156172536,4820.913306028451,0.00309,4820.913306028451
6525,Vinho de mesa,2033,Grécia,156172536,2219.537152983772,0.00142,2219.537152983772
6526,Vinho de mesa,2033,Guatemala,156172536,3514.55098343546,0.00225,3514.55098343546
6527,Vinho de mesa,2033,Guiana,156172536,3779.888615318807,0.00242,3779.888615318807
6528,Vinho de mesa,2033,Guiné Equatorial,156172536,27079.302158409722,0.01734,27079.302158409722
6529,Vinho de mesa,2033,Guiné-Bissau,156172536,27090.029440591286,0.01735,27090.029440591286
6530,Vinho de mesa,2033,Haiti,156172536,30544.561867560267,0.01956,30544.561867560267
6531,Vinho de mesa,2033,Honduras,156172536,5759.436314389401,0.00369,5759.436314389401
6532,Vinho de mesa,2033,Hong Kong,156172536,5253.326568166733,0.00336,5253.326568166733
6533,Vinho de mesa,2033,Hungria,156172536,2898.318095198032,0.00186,2898.318095198032
6534,Vinho de mesa,2033,Ilha de Man,156172536,2995.3302824710554,0.00192,2995.3302824710554
6535,Vinho de mesa,2033,Iraque,156172536,3226.5019474395085,0.00207,3226.5019474395085
6536,Vinho de mesa,2033,Irlanda,156172536,3501.127168676714,0.00224,3501.127168676714
6537,Vinho de mesa,2033,Islândia,156172536,27077.750074306095,0.01734,27077.750074306095
6538,Vinho de mesa,2033,Itália,156172536,4138.28871597437,0.00265,4138.28871597437
6539,Vinho de mesa,2033,Japão,156172536,292263.7865410427,0.18714,292263.7865410427
6540,Vinho de mesa,2033,Jordânia,156172536,5007.797936915173,0.00321,5007.797936915173
6541,Vinho de mesa,2033,Letônia,156172536,4653.493417076657,0.00298,4653.493417076657
6542,Vinho de mesa,2033,Libéria,156172536,3350.607907391699,0.00215,3350.607907391699
6543,Vinho de mesa,2033,Luxemburgo,156172536,4021.230876348418,0.00257,4021.230876348418
6544,Vinho de mesa,2033,Líbano,156172536,3444.604675912866,0.00221,3444.604675912866
6545,Vinho de mesa,2033,Maldivas,156172536,27099.271783612123,0.01735,27099.271783612123
6546,Vinho de mesa,2033,Malta,156172536,3083.62278781613,0.00197,3083.62278781613
6547,Vinho de mesa,2033,Marrocos,156172536,27094.901192027268,0.01735,27094.901192027268
6548,Vinho de mesa,2033,"Marshall, Ilhas",156172536,3838.4635575673747,0.00246,3838.4635575673747
6549,Vinho de mesa,2033,Montenegro,156172536,3166.561004696494,0.00203,3166.561004696494
6550,Vinho de mesa,2033,México,156172536,5803.046544445606,0.00372,5803.046544445606
6551,Vinho de mesa,2033,Nicarágua,156172536,5130.679273937727,0.00329,5130.679273937727
6552,Vinho de mesa,2033,Nigéria,156172536,4492.601748681278,0.00288,4492.601748681278
6553,Vinho de mesa,2033,Noruega,156172536,4497.906093034311,0.00288,4497.906093034311
6554,Vinho de mesa,2033,Nova Zelândia,156172536,3787.9170891315734,0.00243,3787.9170891315734
6555,Vinho de mesa,2033,Panamá,156172536,3392.7595464879123,0.00217,3392.7595464879123
6556,Vinho de mesa,2033,Países Baixos (Holanda),156172536,27094.18378011427,0.01735,27094.18378011427
6557,Vinho de mesa,2033,Peru,156172536,4726.806346245008,0.00303,4726.806346245008
6558,Vinho de mesa,2033,Polônia,156172536,4696.186918264284,0.00301,4696.186918264284
6559,Vinho de mesa,2033,Porto Rico,156172536,10453.798916695261,0.00669,10453.798916695261
6560,Vinho de mesa,2033,Portugal,156172536,12227.30469203349,0.00783,12227.30469203349
6561,Vinho de mesa,2033,Quênia,156172536,3986.830808790728,0.00255,3986.830808790728
6562,Vinho de mesa,2033,Reino Unido,156172536,42071.98535630748,0.02694,42071.98535630748
6563,Vinho de mesa,2033,Republica Dominicana,156172536,27065.072963853374,0.01733,27065.072963853374
6564,Vinho de mesa,2033,Republica Tcheca,156172536,27078.714776149915,0.01734,27078.714776149915
6565,Vinho de mesa,2033,Rússia,156172536,779197.9377221034,0.49893,779197.9377221034
6566,Vinho de mesa,2033,Serra Leoa,156172536,3525.8286367541878,0.00226,3525.8286367541878
6567,Vinho de mesa,2033,Singapura,156172536,2929.674170258644,0.00188,2929.674170258644
6568,Vinho de mesa,2033,Suriname,156172536,4214.656977404229,0.0027,4214.656977404229
6569,Vinho de mesa,2033,Suécia,156172536,7361.234976120868,0.00471,7361.234976120868
6570,Vinho de mesa,2033,Suíça,156172536,6974.795599473611,0.00447,6974.795599473611
6571,Vinho de mesa,2033,Sérvia,156172536,4800.256710906673,0.00307,4800.256710906673
